RowID,row_info,Date,party,Location,speaker,speaker_info,Question,topic,discourse_with_names,text
9,9,6/26/2019,Democrat,"Miami, Florida",DIAZ-BALART,Candidate,0.0,Opening,diazbalart and some quick rules of the road before we begin candidates qualified for this first debate well hear from tonight and more tomorrow the breakdown for each was selected at random the candidates will have seconds to answer and seconds for any followups,and some quick rules of the road before we begin candidates qualified for this first debate well hear from tonight and more tomorrow the breakdown for each was selected at random the candidates will have seconds to answer and seconds for any followups
591,187,6/27/2019,Democrat,"Miami, Florida",DIAZ-BALART,Candidate,8.0,Candidates on how they would address undocumented immigrants,diaz balart ms williamson,balart ms williamson
313,313,6/26/2019,Democrat,"Miami, Florida",RYAN,Candidate,20.0,Foreign Policy,ryan well i i understand,well i i understand
219,219,6/26/2019,Democrat,"Miami, Florida",KLOBUCHAR,Candidate,15.0,Guns,klobuchar well thats not confiscation you could give them the offer to buy back their gun but ill say this i look at these proposals and i say does this hurt my uncle dick and his deer stand coming from a proud hunting and fishing state these proposals dont do that when i was a prosecutor i supported the assault weapons ban when i was in the senate i saw those moms from sandy hook come and try to advocate for change and we all failed and then now these parkland kids from florida they started literally a national shift you know why its just like with gay marriage when kids talked to their parents and their grandparents they say i dont understand why we cant put these sensible things in place they listen and if we get bested by a bunch of yearolds,well thats not confiscation you could give them the offer to buy back their gun but ill say this i look at these proposals and i say does this hurt my uncle dick and his deer stand coming from a proud hunting and fishing state these proposals dont do that when i was a prosecutor i supported the assault weapons ban when i was in the senate i saw those moms from sandy hook come and try to advocate for change and we all failed and then now these parkland kids from florida they started literally a national shift you know why its just like with gay marriage when kids talked to their parents and their grandparents they say i dont understand why we cant put these sensible things in place they listen and if we get bested by a bunch of yearolds
619,215,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,8.0,Candidates on how they would address undocumented immigrants,swalwell no that person can be a part of this great american experience that person can contribute my congressional district is one of the most diverse in america and we see the benefits when people contribute and they become a part of the community and theyre not in the shadow economy day one for me families are reunited this president though for immigrants there is nothing he will not do two separate a family cage a child or erase their existence by weaponizing the census and there is nothing that we cannot do in the courts and that i will not do as president to reverse that and to make sure that families always belong together,no that person can be a part of this great american experience that person can contribute my congressional district is one of the most diverse in america and we see the benefits when people contribute and they become a part of the community and theyre not in the shadow economy day one for me families are reunited this president though for immigrants there is nothing he will not do two separate a family cage a child or erase their existence by weaponizing the census and there is nothing that we cannot do in the courts and that i will not do as president to reverse that and to make sure that families always belong together
860,456,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd and ms williamson you have the last word,and ms williamson you have the last word
354,354,6/26/2019,Democrat,"Miami, Florida",MADDOW,Candidate,22.0,Impeachment,maddow conceded on the issue of prosecution,conceded on the issue of prosecution
821,417,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,williamson masses of people when we know that when we say,masses of people when we know that when we say
423,19,6/27/2019,Democrat,"Miami, Florida",HICKENLOOPER,Candidate,3.0,Candidates are asked about socialism,hickenlooper well i think that the bottom line is if we dont clearly define that we are not socialists the republicans are going to come at us every way they can andand call us socialists and if you look at the green new deal which i admire the sense of urgency and how important it is to do climate change im a scientist but we cant promise every american a government job if you want to get universal healthcare coverage i believe that healthcare is a right and not a privilege but you cant expect to eliminate private insurance for million people many of whom dont want to give it up in colorado we brought businesses and nonprofits together we got to near universal healthcare coverage we were the first state in america toto bring the environmental community and the oil and gas industry to address aggressively address methane emissions and we were also the first place toto expand reproductive rights on a scale basis that we reduced teen pregnancy by percent weve done the big progressive things people said it couldnt be done ive done what pretty much everyone else up here is still talking about doing,well i think that the bottom line is if we dont clearly define that we are not socialists the republicans are going to come at us every way they can andand call us socialists and if you look at the green new deal which i admire the sense of urgency and how important it is to do climate change im a scientist but we cant promise every american a government job if you want to get universal healthcare coverage i believe that healthcare is a right and not a privilege but you cant expect to eliminate private insurance for million people many of whom dont want to give it up in colorado we brought businesses and nonprofits together we got to near universal healthcare coverage we were the first state in america toto bring the environmental community and the oil and gas industry to address aggressively address methane emissions and we were also the first place toto expand reproductive rights on a scale basis that we reduced teen pregnancy by percent weve done the big progressive things people said it couldnt be done ive done what pretty much everyone else up here is still talking about doing
907,503,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow mr vice president thank you,mr vice president thank you
642,238,6/27/2019,Democrat,"Miami, Florida",BENNET,Candidate,8.0,Candidates on how they would address undocumented immigrants,bennet when iwhen iwhen i see these kids at the border i see my mom because i know she sees herself because she was separated from her parents for years during the holocaust in poland and for donald trump to be doing what hes doing to children and their families at the borders i say this as somebody who wrote the immigration bill in that created a pathway to citizenship for million people in this country that had the most progressive dream act thats ever been conceived much less passed it got votes in the senate that had billion of border security in it that was sophisticated st century border security not a medieval wall that the president has,when iwhen iwhen i see these kids at the border i see my mom because i know she sees herself because she was separated from her parents for years during the holocaust in poland and for donald trump to be doing what hes doing to children and their families at the borders i say this as somebody who wrote the immigration bill in that created a pathway to citizenship for million people in this country that had the most progressive dream act thats ever been conceived much less passed it got votes in the senate that had billion of border security in it that was sophisticated st century border security not a medieval wall that the president has
558,154,6/27/2019,Democrat,"Miami, Florida",SWALWELL,Candidate,7.0,Candidates weigh in on healthcare,swalwell we stand in line and pay expensive prescription drugs we have to have a healthcare guarantee if youre sick youre seen it and in america you never go broke because of it,we stand in line and pay expensive prescription drugs we have to have a healthcare guarantee if youre sick youre seen it and in america you never go broke because of it
889,485,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,20.0,Candidates on gun control,sanders we ban the sale andwe ban the sale and distribution,we ban the sale andwe ban the sale and distribution
693,289,6/27/2019,Democrat,"Miami, Florida",HARRIS,Candidate,12.0,Sen. Harris dramatically confronts Biden on his civil rights record,harris but vice president biden do you agree todaydo you agree today that you were wrong to oppose busing in america then,but vice president biden do you agree todaydo you agree today that you were wrong to oppose busing in america then
834,430,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd senator bennet,senator bennet
348,348,6/26/2019,Democrat,"Miami, Florida",OROURKE,Candidate,22.0,Impeachment,orourke one of the most powerful pieces of art in the united states capitol is the trumbull painting of general george washington resigning his commission to the continental congress at the height of his power submitting to the rule of law and the will of people that has withstood the test of time for the last years if we set another precedent now that a candidate who invited the participation of a foreign power a president who sought to obstruct the investigation into the invasion of our democracy if we allow him to get away with this with complete impunity then we will have set a new standard and that is that some people because of the position of power and public trust that they hold are above the law and we cannot allow that to stand so we must begin impeachment now so that we have the facts and the truth and we follow them as far as they go and as high up as they reach and we save this democracy and if weve not been able to do that in this year or the year that follows and under my administration our department of justice will pursue these facts and ensure that there are consequences there is accountability and there is justice its the only way that we save this country,one of the most powerful pieces of art in the united states capitol is the trumbull painting of general george washington resigning his commission to the continental congress at the height of his power submitting to the rule of law and the will of people that has withstood the test of time for the last years if we set another precedent now that a candidate who invited the participation of a foreign power a president who sought to obstruct the investigation into the invasion of our democracy if we allow him to get away with this with complete impunity then we will have set a new standard and that is that some people because of the position of power and public trust that they hold are above the law and we cannot allow that to stand so we must begin impeachment now so that we have the facts and the truth and we follow them as far as they go and as high up as they reach and we save this democracy and if weve not been able to do that in this year or the year that follows and under my administration our department of justice will pursue these facts and ensure that there are consequences there is accountability and there is justice its the only way that we save this country
372,372,6/26/2019,Democrat,"Miami, Florida",HOLT,Moderator,23.0,Closing Statements,holt thank you sir,thank you sir
169,169,6/26/2019,Democrat,"Miami, Florida",(UNKNOWN),Candidate,13.0,Iran Nuclear Deal,unknown yes it was,yes it was
542,138,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,7.0,Candidates weigh in on healthcare,sanders health insurance program in the country people dont like their private insurance companies they like their doctors and hospitals under our plan people go to any doctor they want any hospital they want we will substantially lower the cost of healthcare in this country because we will stop the greed of the insurance companies and the drug companies,health insurance program in the country people dont like their private insurance companies they like their doctors and hospitals under our plan people go to any doctor they want any hospital they want we will substantially lower the cost of healthcare in this country because we will stop the greed of the insurance companies and the drug companies
847,443,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,19.0,Candidates on what their first issue would be if elected,sanders is enormous crisis,is enormous crisis
39,39,6/26/2019,Democrat,"Miami, Florida",CASTRO,Candidate,5.0,Gender Pay gap,castro thank you very much for that question lester you know i grew up with a mother who raised my brother joaquin and me as a single parent and i know what its like to struggle i know what its like to rent a home and to worry about whether youre going to be able to pay the rent at the first of the month and to see a mom work very very hard and know that moms across this country are getting paid less simply because theyre women i would do several things starting with something we should have done a long time ago which is to pass the equal rights amendment finally in this country and also pursue legislation so that women are paid equal pay for equal work in this country its past time that we did that and you know we have to do this if we want to be the most prosperous nation in the st century we need to make sure that women are paid what they deserve,thank you very much for that question lester you know i grew up with a mother who raised my brother joaquin and me as a single parent and i know what its like to struggle i know what its like to rent a home and to worry about whether youre going to be able to pay the rent at the first of the month and to see a mom work very very hard and know that moms across this country are getting paid less simply because theyre women i would do several things starting with something we should have done a long time ago which is to pass the equal rights amendment finally in this country and also pursue legislation so that women are paid equal pay for equal work in this country its past time that we did that and you know we have to do this if we want to be the most prosperous nation in the st century we need to make sure that women are paid what they deserve
37,37,6/26/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,4.0,breaking up of tech companies,guthrie thank you,thank you
30,30,6/26/2019,Democrat,"Miami, Florida",BOOKER,Candidate,4.0,breaking up of tech companies,booker i dont think i disagree i think we have a serious problem in our country with corporate consolidation and you see the evidence of that in how dignity is being stripped from labor and we have people that work fulltime jobs and still cant make a living wage we see that because consumer prices are being raised by pharmaceutical companies that often have monopolistic holds on drugs and you see that by just the fact that this is actually an economy thats hurting small businesses and not allowing them to compete one of the most aggressive bills in the senate to deal with corporate consolidation is mine about corporate consolidation in the ag sector so i feel very strongly about the need to check the corporate consolidation and let the free market work and ill tell you this i live in a lowincome black and brown community i see every single day that this economy is not working for average americans the indicators that are being used from gdp to wall streets rankings is not helping people in my community it is about time that we have an economy that works for everybody not just the wealthiest in our nation,i dont think i disagree i think we have a serious problem in our country with corporate consolidation and you see the evidence of that in how dignity is being stripped from labor and we have people that work fulltime jobs and still cant make a living wage we see that because consumer prices are being raised by pharmaceutical companies that often have monopolistic holds on drugs and you see that by just the fact that this is actually an economy thats hurting small businesses and not allowing them to compete one of the most aggressive bills in the senate to deal with corporate consolidation is mine about corporate consolidation in the ag sector so i feel very strongly about the need to check the corporate consolidation and let the free market work and ill tell you this i live in a lowincome black and brown community i see every single day that this economy is not working for average americans the indicators that are being used from gdp to wall streets rankings is not helping people in my community it is about time that we have an economy that works for everybody not just the wealthiest in our nation
914,510,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,20.0,Candidates on gun control,todd this is a perfect time,this is a perfect time
746,342,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,14.0,Candidates on bridging the partisan divide and working with Mitch McConnell,todd thank you senator gillibrand thank you,thank you senator gillibrand thank you
844,440,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd ill give you credit for the first thing you said the tax cut senator sanders first thing,ill give you credit for the first thing you said the tax cut senator sanders first thing
723,319,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,14.0,Candidates on bridging the partisan divide and working with Mitch McConnell,todd thirty seconds i wantiwhatit does sound as if you havent seen whats been happening in the united states senate over the last years it didnt happen why,thirty seconds i wantiwhatit does sound as if you havent seen whats been happening in the united states senate over the last years it didnt happen why
304,304,6/26/2019,Democrat,"Miami, Florida",TODD,Moderator,20.0,Foreign Policy,todd listen im going to go down the line im going to go down im going to go down im going to go down the line here you know what you felt you felt like she was rebutting you get seconds go,listen im going to go down the line im going to go down im going to go down im going to go down the line here you know what you felt you felt like she was rebutting you get seconds go
282,282,6/26/2019,Democrat,"Miami, Florida",BOOKER,Candidate,19.0,LGBTQ,booker but its not enough,but its not enough
175,175,6/26/2019,Democrat,"Miami, Florida",HOLT,Moderator,13.0,Iran Nuclear Deal,holt your time is up and this is a very quick followup but what would your red line be that would for military action against iran,your time is up and this is a very quick followup but what would your red line be that would for military action against iran
26,26,6/26/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,3.0,Top tax rate,guthrie ok thats time,ok thats time
66,66,6/26/2019,Democrat,"Miami, Florida",De Blasio,Candidate,8.0,Healthcare,de blasio wait wait wait congressman orourke congressman orourke private insurance is not working for tens of millions of americans when you talk about the copays the deductibles the premiums the out of pocket expenses its not working how can you defend a system thats not working,blasio wait wait wait congressman orourke congressman orourke private insurance is not working for tens of millions of americans when you talk about the copays the deductibles the premiums the out of pocket expenses its not working how can you defend a system thats not working
387,387,6/26/2019,Democrat,"Miami, Florida",MADDOW,Candidate,23.0,Closing Statements,maddow congresswoman gabbard you have seconds for your closing,congresswoman gabbard you have seconds for your closing
668,264,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,11.0,Mayor Buttigieg speaks out on civil rights and the shooting in his hometown,maddow governor ill give you seconds,governor ill give you seconds
759,355,6/27/2019,Democrat,"Miami, Florida",SANDERS,Candidate,15.0,Candidates on abortion rights,sanders right now but i do believe that constitutionally we have the power to rotate judges to other courts and that brings in new blood into the supreme court and a majority i hope that will understand that a woman has the right to control her own body and that corporations cannot run the united states of america,right now but i do believe that constitutionally we have the power to rotate judges to other courts and that brings in new blood into the supreme court and a majority i hope that will understand that a woman has the right to control her own body and that corporations cannot run the united states of america
689,285,6/27/2019,Democrat,"Miami, Florida",BIDEN,Candidate,12.0,Sen. Harris dramatically confronts Biden on his civil rights record,biden mmhmm,mmhmm
115,115,6/26/2019,Democrat,"Miami, Florida",DIAZ-BALART,Candidate,12.0,Undocumented Immigrants,diazbalart thirty seconds,thirty seconds
923,519,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,21.0,Candidates on the first relationship they would reset as president,todd thank you,thank you
970,566,6/27/2019,Democrat,"Miami, Florida",HOLT,Moderator,23.0,Their closing statements,holt mr yang you have secondsfor your closing,mr yang you have secondsfor your closing
10,10,6/26/2019,Democrat,"Miami, Florida",HOLT,Moderator,0.0,Opening,holt because of this large field not every person will be able to comment on every topic but over the course of the next two hours we will hear from everyone wed also like to ask the audience to keep the reactions to a minimum we are not going to be shy about making sure the candidates stick to time tonight,because of this large field not every person will be able to comment on every topic but over the course of the next two hours we will hear from everyone wed also like to ask the audience to keep the reactions to a minimum we are not going to be shy about making sure the candidates stick to time tonight
904,500,6/27/2019,Democrat,"Miami, Florida",BIDEN,Candidate,20.0,Candidates on gun control,biden a real seconds,a real seconds
944,540,6/27/2019,Democrat,"Miami, Florida",BIDEN,Candidate,22.0,Biden on why Americans should trust his foreign policy judgment after he expressed regret for supporting the Iraq war,biden because once weonce bush abuse that power what happened was we got elected after that i made sure the president turned to me and said joe get our combat troops out of iraq i was responsible for getting combat troops out of iraq and my son was one of them i also think we should not have combat troops in afghanistan its long overdue it should end and i thirdly i believe that you are not going to find anybody who has pulled together more of our alliances to deal with what is the real stateless threat out there we cannot go it alone in terms of dealing with terrorism so i would eliminate thethe act that allowed us to go into war and not the au and fan make sure that it could only be used for what its intendedwhat its intent was and that is to go after terrorist but never do it alone that is why we have to repair our alliances we put together countries to make sure we dealt with isis in iraq and other places that is what i would do that is what i have done and i know how to do it,because once weonce bush abuse that power what happened was we got elected after that i made sure the president turned to me and said joe get our combat troops out of iraq i was responsible for getting combat troops out of iraq and my son was one of them i also think we should not have combat troops in afghanistan its long overdue it should end and i thirdly i believe that you are not going to find anybody who has pulled together more of our alliances to deal with what is the real stateless threat out there we cannot go it alone in terms of dealing with terrorism so i would eliminate thethe act that allowed us to go into war and not the au and fan make sure that it could only be used for what its intendedwhat its intent was and that is to go after terrorist but never do it alone that is why we have to repair our alliances we put together countries to make sure we dealt with isis in iraq and other places that is what i would do that is what i have done and i know how to do it
969,565,6/27/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,23.0,Their closing statements,guthrie senator gillibrand thank you,senator gillibrand thank you
919,515,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,21.0,Candidates on the first relationship they would reset as president,todd okay i wantim trying to get oneone or two words here iguy here you governor hickenlooper,okay i wantim trying to get oneone or two words here iguy here you governor hickenlooper
352,352,6/26/2019,Democrat,"Miami, Florida",MADDOW,Candidate,22.0,Impeachment,maddow should he be,should he be
957,553,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,23.0,Their closing statements,williamson im sorry we havent talked more tonight about how we are going to beat donald trump i have an idea about donald trump donald trump is not going to be beaten just by insider politics talk hes not going to be beaten just by somebody who has plans he is going to be beaten by somebody who has an idea what this man has done this man has reached into the psyche of the american people and he has harnessed fear for political purposes so mr president if youre listening i want you to hear me pleaseyou have harnessed fear for political purposes and only love can cast that out so i sir i have a feeling you know what youre doing im going to harness love for political purposes i will meet you on that field and sir love will win,im sorry we havent talked more tonight about how we are going to beat donald trump i have an idea about donald trump donald trump is not going to be beaten just by insider politics talk hes not going to be beaten just by somebody who has plans he is going to be beaten by somebody who has an idea what this man has done this man has reached into the psyche of the american people and he has harnessed fear for political purposes so mr president if youre listening i want you to hear me pleaseyou have harnessed fear for political purposes and only love can cast that out so i sir i have a feeling you know what youre doing im going to harness love for political purposes i will meet you on that field and sir love will win
874,470,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow has your thinking changed since then do you now think theres a federal role to play,has your thinking changed since then do you now think theres a federal role to play
972,568,6/27/2019,Democrat,"Miami, Florida",HOLT,Moderator,23.0,Their closing statements,holt mr yang thank you,mr yang thank you
612,208,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,8.0,Candidates on how they would address undocumented immigrants,williamson i think its important,i think its important
141,141,6/26/2019,Democrat,"Miami, Florida",OROURKE,Candidate,12.0,Undocumented Immigrants,orourke and if you do that i dont think its asking too much for people to follow our laws when they come to this country,and if you do that i dont think its asking too much for people to follow our laws when they come to this country
27,27,6/26/2019,Democrat,"Miami, Florida",OROURKE,Candidate,3.0,Top tax rate,orourke you need to pay for the programs were talking about,you need to pay for the programs were talking about
143,143,6/26/2019,Democrat,"Miami, Florida",CASTRO,Candidate,12.0,Undocumented Immigrants,castro i think that you should do your homework on this issue if you did your homework on this issue you would know that we should repeal this section,i think that you should do your homework on this issue if you did your homework on this issue you would know that we should repeal this section
262,262,6/26/2019,Democrat,"Miami, Florida",RYAN,Candidate,18.0,Climate Change,ryan all im saying here,all im saying here
557,153,6/27/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,7.0,Candidates weigh in on healthcare,guthrie thank you,thank you
827,423,6/27/2019,Democrat,"Miami, Florida",WILLIAMSON,Candidate,18.0,Marianne Williamson invokes John F. Kennedy,williamson inaudible our grandchildren,inaudible our grandchildren
211,211,6/26/2019,Democrat,"Miami, Florida",TODD,Moderator,15.0,Guns,todd secretary castro thank you,secretary castro thank you
688,284,6/27/2019,Democrat,"Miami, Florida",HARRIS,Candidate,12.0,Sen. Harris dramatically confronts Biden on his civil rights record,harris okay so on the issue of race i couldnt agree more that this is an issue that is still not being talked about truthfully and honestly ithere is not a black man i know be he a relative a friend or a coworker who has not been the subject of some form of profiling or discrimination growing up my sister and i had to deal with the neighbor who told us her parents couldnt play with us because shebecause we were black and i will say also thatthat in this campaign weve also heardand im going to now direct this to vice president biden i do not believe you are a racist and i agree with you when you commit yourself to the importance of finding common ground,okay so on the issue of race i couldnt agree more that this is an issue that is still not being talked about truthfully and honestly ithere is not a black man i know be he a relative a friend or a coworker who has not been the subject of some form of profiling or discrimination growing up my sister and i had to deal with the neighbor who told us her parents couldnt play with us because shebecause we were black and i will say also thatthat in this campaign weve also heardand im going to now direct this to vice president biden i do not believe you are a racist and i agree with you when you commit yourself to the importance of finding common ground
864,460,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,19.0,Candidates on what their first issue would be if elected,todd thank you you guys were close with the shortat least it was shorter,thank you you guys were close with the shortat least it was shorter
598,194,6/27/2019,Democrat,"Miami, Florida",DIAZ-BALART,Candidate,8.0,Candidates on how they would address undocumented immigrants,diazbalart we had a very spirited debate on this stage last night on the topic of decriminalization of the border ifif you would be so kind raise your hand if you think it should be a civil offense rather than a crime to cross the border without documentation can we keep the hands up so we can see them,we had a very spirited debate on this stage last night on the topic of decriminalization of the border ifif you would be so kind raise your hand if you think it should be a civil offense rather than a crime to cross the border without documentation can we keep the hands up so we can see them
403,403,6/26/2019,Democrat,"Miami, Florida",GUTHRIE,Moderator,23.0,Closing Statements,guthrie we would like to thank all of the candidates who participated with us tonight and that will do it for night one of this twonight event and guess what weve got more candidates tomorrow night,we would like to thank all of the candidates who participated with us tonight and that will do it for night one of this twonight event and guess what weve got more candidates tomorrow night
965,561,6/27/2019,Democrat,"Miami, Florida",HICKENLOOPER,Candidate,23.0,Their closing statements,hickenlooper im a small business owner who brought that same scrappy spirit to big colorado one of the most progressive states in america weve expanded reproductive health toto reduce teenage abortion by percent we were the first state to legalize marijuana and we transformed our justice system in the process we passed universal background checks in a purple state we got to near universal healthcare coverage we attack climate change with the toughest methane regulations in the country and for the last three years weve been the number one economy in america you dont need big government to do big things i know that because im the one person up here whos actually done the big progressive things everyone else is talking about if we turn towards socialism we run the risk of helping to reelect the worst president in american history,im a small business owner who brought that same scrappy spirit to big colorado one of the most progressive states in america weve expanded reproductive health toto reduce teenage abortion by percent we were the first state to legalize marijuana and we transformed our justice system in the process we passed universal background checks in a purple state we got to near universal healthcare coverage we attack climate change with the toughest methane regulations in the country and for the last three years weve been the number one economy in america you dont need big government to do big things i know that because im the one person up here whos actually done the big progressive things everyone else is talking about if we turn towards socialism we run the risk of helping to reelect the worst president in american history
755,351,6/27/2019,Democrat,"Miami, Florida",GILLIBRAND,Candidate,14.0,Candidates on bridging the partisan divide and working with Mitch McConnell,gillibrand to do because nothing else is possible whether its education or healthcare or ending institutional racism,to do because nothing else is possible whether its education or healthcare or ending institutional racism
910,506,6/27/2019,Democrat,"Miami, Florida",BUTTIGIEG,Candidate,20.0,Candidates on gun control,buttigieg the gun manufacturers thats the problem,the gun manufacturers thats the problem
275,275,6/26/2019,Democrat,"Miami, Florida",DELANEY,Candidate,18.0,Climate Change,delaney i can get that passed my first year as president with a coalition of every democrat in the congress and the republicans who live in coastal states,i can get that passed my first year as president with a coalition of every democrat in the congress and the republicans who live in coastal states
432,28,6/27/2019,Democrat,"Miami, Florida",GILLIBRAND,Candidate,3.0,Candidates are asked about socialism,gillibrand so there may,so there may
905,501,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,20.0,Candidates on gun control,maddow a real seconds,a real seconds
317,317,6/26/2019,Democrat,"Miami, Florida",RYAN,Candidate,20.0,Foreign Policy,ryan the taliban was protecting those people who were plotting against us all im saying is if we want to go into elections and we want to say that weve got to withdraw from the world thats what president trump is saying we cant i would love for us to,the taliban was protecting those people who were plotting against us all im saying is if we want to go into elections and we want to say that weve got to withdraw from the world thats what president trump is saying we cant i would love for us to
453,49,6/27/2019,Democrat,"Miami, Florida",GILLIBRAND,Candidate,3.0,Candidates are asked about socialism,gillibrand the truth is if you have a buy in over a four or five year period you move us to single payer more quickly,the truth is if you have a buy in over a four or five year period you move us to single payer more quickly
583,179,6/27/2019,Democrat,"Miami, Florida",DIAZ-BALART,Candidate,8.0,Candidates on how they would address undocumented immigrants,diaz balart who try to reach the united states every day and want a better life through asylum,balart who try to reach the united states every day and want a better life through asylum
784,380,6/27/2019,Democrat,"Miami, Florida",BENNET,Candidate,17.0,On whether partisan gridlock would disappear,bennet gridlock will not magically disappear as long as mitch mcconnell is there first second second that is why it is so important for us to when not just the presidency to have somebody that can run in all states but tobut to win the senate as well and that is why we have to propose policies that can be supported like medicare x so that we can build a broad coalition of americans to overcome broken washington dc i agree with what senator gillibrand was saying and share a lot of her views we need to in gerrymandering in washand we need to end political gerrymandering in washington,gridlock will not magically disappear as long as mitch mcconnell is there first second second that is why it is so important for us to when not just the presidency to have somebody that can run in all states but tobut to win the senate as well and that is why we have to propose policies that can be supported like medicare x so that we can build a broad coalition of americans to overcome broken washington dc i agree with what senator gillibrand was saying and share a lot of her views we need to in gerrymandering in washand we need to end political gerrymandering in washington
645,241,6/27/2019,Democrat,"Miami, Florida",HOLT,Moderator,8.0,Candidates on how they would address undocumented immigrants,holt senator thank you,senator thank you
434,30,6/27/2019,Democrat,"Miami, Florida",GILLIBRAND,Candidate,3.0,Candidates are asked about socialism,gillibrand not be disagreement in the party because in truth we want healthy capitalism,not be disagreement in the party because in truth we want healthy capitalism
580,176,6/27/2019,Democrat,"Miami, Florida",HOLT,Moderator,7.0,Candidates weigh in on healthcare,holt actually you can hold off a minute we need to take a short break here we got a lot more we need to talk to all of you about so stick with us were just getting started well be back with more from miami right after this,actually you can hold off a minute we need to take a short break here we got a lot more we need to talk to all of you about so stick with us were just getting started well be back with more from miami right after this
164,164,6/26/2019,Democrat,"Miami, Florida",HOLT,Moderator,12.0,Undocumented Immigrants,holt were going to switch to another topic now weve got a lot to get to lets,were going to switch to another topic now weve got a lot to get to lets
322,322,6/26/2019,Democrat,"Miami, Florida",DELANEY,Candidate,21.0,Biggest Geopolitical Threat,delaney well the biggest geopolitical challenge is china but the biggest geopolitical threat remains nuclear weapons,well the biggest geopolitical challenge is china but the biggest geopolitical threat remains nuclear weapons
310,310,6/26/2019,Democrat,"Miami, Florida",GABBARD,Candidate,20.0,Foreign Policy,gabbard we cannot keep us troops deployed to afghanistan thinking that were going to somehow squash this taliban thats been there that every other country thats tried has failed,we cannot keep us troops deployed to afghanistan thinking that were going to somehow squash this taliban thats been there that every other country thats tried has failed
679,275,6/27/2019,Democrat,"Miami, Florida",MADDOW,Candidate,11.0,Mayor Buttigieg speaks out on civil rights and the shooting in his hometown,maddow ms williamson thank you very much,ms williamson thank you very much
382,382,6/26/2019,Democrat,"Miami, Florida",RYAN,Candidate,23.0,Closing Statements,ryan theres nothing worse than not being heard nothing worse than not being seen and i know that because ive represented for years in congress a forgotten community theyve tried to divide us whos white whos black whos gay whos straight whos a man whos a woman and they ran away with all the gold because they divided the working class its time for us to come together i dont know how you feel but im ready to play some offense i come from the middle of industrial america but these problems are all over our country theres a tent city in la theres homeless people and people around our country who cant afford a home its time for us to get back on track the teacher in texas the nurse in new hampshire the waitress in wisconsin all of us coming together playing offense with an agenda that lifts everybody up,theres nothing worse than not being heard nothing worse than not being seen and i know that because ive represented for years in congress a forgotten community theyve tried to divide us whos white whos black whos gay whos straight whos a man whos a woman and they ran away with all the gold because they divided the working class its time for us to come together i dont know how you feel but im ready to play some offense i come from the middle of industrial america but these problems are all over our country theres a tent city in la theres homeless people and people around our country who cant afford a home its time for us to get back on track the teacher in texas the nurse in new hampshire the waitress in wisconsin all of us coming together playing offense with an agenda that lifts everybody up
712,308,6/27/2019,Democrat,"Miami, Florida",TODD,Moderator,13.0,Candidates comment on diversity,todd senator sanderssenator sanders i want to go to you on this you said on the day you launched your campaign that voters should focus on what people stand for not a candidates race or age or sexual orientation any democrats are very excited by the diversity of this field on this stage and on last night stage and the perspective that diverse city brings to this contest and to these issues are you telling democratic voters that diverse city should it matter when they make this decision,senator sanderssenator sanders i want to go to you on this you said on the day you launched your campaign that voters should focus on what people stand for not a candidates race or age or sexual orientation any democrats are very excited by the diversity of this field on this stage and on last night stage and the perspective that diverse city brings to this contest and to these issues are you telling democratic voters that diverse city should it matter when they make this decision
